"ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT"
"02","256","2018-12-03","2018-12-12"
"02","357","2018-12-12","2018-12-18"
"02","189","2018-12-22","2018-12-27"
"02","172","2018-12-30","2018-12-31"
"03","465","2018-01-04","2018-01-07"
"03","548","2018-01-10","2018-01-17"
"03","535","2018-01-18","2018-01-25"
"03","511","2018-01-28","2018-02-11"
"03","551","2018-02-14","2018-02-15"
"03","3","2018-02-19","2018-02-26"
"03","344","2018-02-26","2018-02-28"
"03","12","2018-03-01","2018-03-07"
"03","25","2018-03-10","2018-03-12"
"03","251","2018-03-14","2018-03-28"
"03","215","2018-03-28","2018-04-01"
"03","377","2018-04-03","2018-04-04"
"03","559","2018-04-07","2018-04-11"
"03","189","2018-04-11","2018-04-18"
"03","403","2018-04-18","2018-04-22"
"03","362","2018-04-26","2018-05-09"
"03","437","2018-05-12","2018-05-25"
"03","270","2018-05-26","2018-05-29"
"03","321","2018-06-01","2018-06-12"
"03","476","2018-06-14","2018-06-16"
"03","527","2018-06-17","2018-06-25"
"03","362","2018-06-29","2018-07-03"
"03","260","2018-07-04","2018-07-17"
"03","180","2018-07-17","2018-07-28"
"03","271","2018-07-29","2018-08-06"
"03","146","2018-08-08","2018-08-15"
"03","569","2018-08-17","2018-08-27"
"03","283","2018-08-28","2018-09-05"
"03","196","2018-09-08","2018-09-09"
"03","496","2018-09-10","2018-09-21"
"03","232","2018-09-25","2018-10-05"
"03","211","2018-10-06","2018-10-15"
"03","422","2018-10-17","2018-10-26"
"03","433","2018-10-30","2018-11-01"
"03","177","2018-11-04","2018-11-14"
"03","193","2018-11-14","2018-11-21"
"03","133","2018-11-24","2018-12-02"
"03","241","2018-12-02","2018-12-04"
"03","361","2018-12-07","2018-12-16"
"03","266","2018-12-17","2018-12-19"
"03","312","2018-12-19","2018-12-21"
"03","518","2018-12-22","2018-12-28"
"03","514","2018-12-31","2019-01-03"
"04","551","2018-01-04","2018-01-10"
"04","197","2018-01-12","2018-01-14"
"04","484","2018-01-14","2018-01-16"
"04","444","2018-01-20","2018-01-26"
"04","193","2018-01-28","2018-02-03"
"04","25","2018-02-06","2018-02-13"
"04","492","2018-02-13","2018-02-17"
"04","396","2018-02-20","2018-03-06"
"04","14","2018-03-06","2018-03-17"
"04","154","2018-03-18","2018-03-28"
"04","184","2018-03-29","2018-04-01"
"04","403","2018-04-01","2018-04-06"
"04","192","2018-04-10","2018-04-22"
"04","189","2018-04-26","2018-05-02"
"04","147","2018-05-06","2018-05-15"
"04","30","2018-05-17","2018-05-28"
"04","431","2018-05-30","2018-05-31"
"04","444","2018-06-01","2018-06-04"
"04","278","2018-06-07","2018-06-20"
"04","396","2018-06-22","2018-06-23"
"04","368","2018-06-26","2018-07-09"
"04","509","2018-07-13","2018-07-21"
"04","379","2018-07-23","2018-07-31"
"04","3","2018-08-02","2018-08-05"
"04","161","2018-08-06","2018-08-09"
"04","446","2018-08-11","2018-08-16"
"04","39","2018-08-16","2018-08-26"
"04","48","2018-08-26","2018-08-30"
"04","241","2018-09-03","2018-09-07"
"04","239","2018-09-11","2018-09-13"
"04","307","2018-09-13","2018-09-14"
"04","16","2018-09-17","2018-09-23"
"04","465","2018-09-27","2018-09-29"
"04","366","2018-09-30","2018-10-08"
"04","155","2018-10-08","2018-10-19"
"04","204","2018-10-22","2018-10-28"
"04","318","2018-10-31","2018-11-06"
"04","18","2018-11-06","2018-11-07"
"04","572","2018-11-09","2018-11-11"
"04","472","2018-11-12","2018-11-15"
"04","352","2018-11-15","2018-11-16"
"04","529","2018-11-17","2018-11-20"
"04","229","2018-11-22","2018-11-29"
"04","245","2018-11-30","2018-12-01"
"04","374","2018-12-02","2018-12-05"
"04","9","2018-12-08","2018-12-11"
"04","280","2018-12-13","2018-12-19"
"04","193","2018-12-21","2018-12-28"
"04","299","2018-12-28","2018-12-30"
"04","506","2018-12-30","2019-01-01"
"05","470","2018-01-02","2018-01-03"
"05","340","2018-01-06","2018-01-07"
"05","502","2018-01-11","2018-01-14"
"05","468","2018-01-15","2018-01-29"
"05","280","2018-02-01","2018-02-05"
"05","426","2018-02-09","2018-02-14"
"05","204","2018-02-15","2018-02-20"
"05","178","2018-02-24","2018-03-10"
"05","306","2018-03-13","2018-03-17"
"05","36","2018-03-20","2018-03-27"
"05","203","2018-03-28","2018-03-29"
"05","377","2018-03-30","2018-04-01"
"05","419","2018-04-04","2018-04-12"
"05","206","2018-04-13","2018-04-15"
"05","229","2018-04-17","2018-04-23"
"05","347","2018-04-25","2018-05-06"
"05","471","2018-05-07","2018-05-15"
"05","377","2018-05-15","2018-05-20"
"05","386","2018-05-23","2018-06-01"
"05","464","2018-06-04","2018-06-09"
"05","467","2018-06-10","2018-06-15"
"05","253","2018-06-17","2018-06-21"
"05","329","2018-06-21","2018-06-30"
"05","23","2018-07-01","2018-07-04"
"05","470","2018-07-07","2018-07-13"
"05","249","2018-07-14","2018-07-16"
"05","267","2018-07-16","2018-07-17"
"05","445","2018-07-20","2018-07-22"
"05","511","2018-07-25","2018-08-02"
"05","320","2018-08-02","2018-08-04"
"05","382","2018-08-05","2018-08-06"
"05","7","2018-08-08","2018-08-15"
"05","326","2018-08-17","2018-08-22"
"05","319","2018-08-22","2018-09-01"
"05","300","2018-09-01","2018-09-07"
"05","265","2018-09-08","2018-09-12"
"05","364","2018-09-12","2018-09-17"
"05","303","2018-09-19","2018-09-26"
"05","439","2018-09-29","2018-10-03"
"05","278","2018-10-05","2018-10-07"
"05","402","2018-10-09","2018-10-14"
"05","140","2018-10-16","2018-10-22"
"05","555","2018-10-24","2018-11-03"
"05","501","2018-11-03","2018-11-07"
"05","258","2018-11-10","2018-11-14"
"05","131","2018-11-17","2018-11-24"
"05","520","2018-11-28","2018-12-01"
"05","297","2018-12-02","2018-12-09"
"05","6","2018-12-10","2018-12-17"
"05","11","2018-12-20","2018-12-26"
"05","549","2018-12-30","2019-01-03"
"06","524","2018-01-04","2018-01-16"
"06","347","2018-01-20","2018-01-29"
"06","204","2018-02-02","2018-02-03"
"06","205","2018-02-03","2018-02-05"
"06","39","2018-02-06","2018-02-14"
"06","312","2018-02-16","2018-02-18"
"06","246","2018-02-18","2018-02-25"
"06","16","2018-03-01","2018-03-13"
"06","198","2018-03-13","2018-03-19"
"06","158","2018-03-20","2018-03-24"
"06","352","2018-03-24","2018-03-27"
"06","395","2018-03-27","2018-03-31"
"06","153","2018-04-01","2018-04-05"
"06","236","2018-04-08","2018-04-17"
"06","181","2018-04-21","2018-05-01"
"06","130","2018-05-04","2018-05-11"
"06","46","2018-05-12","2018-05-15"
"06","214","2018-05-17","2018-05-23"
"06","257","2018-05-25","2018-05-27"
"06","140","2018-05-28","2018-05-30"
"06","541","2018-06-02","2018-06-13"
"06","153","2018-06-13","2018-06-14"
"06","223","2018-06-15","2018-06-19"
"06","236","2018-06-20","2018-06-24"
"06","283","2018-06-25","2018-06-26"
"06","448","2018-06-27","2018-07-04"
"06","290","2018-07-04","2018-07-09"
"06","419","2018-07-12","2018-07-23"
"06","6","2018-07-23","2018-07-26"
"06","430","2018-07-29","2018-08-02"
"06","376","2018-08-06","2018-08-09"
"06","359","2018-08-13","2018-08-14"
"06","173","2018-08-15","2018-08-28"
"06","367","2018-08-31","2018-09-12"
"06","567","2018-09-12","2018-09-21"
"06","321","2018-09-25","2018-09-27"
"06","546","2018-09-29","2018-10-01"
"06","36","2018-10-02","2018-10-04"
"06","51","2018-10-05","2018-10-07"
"06","13","2018-10-09","2018-10-10"
"06","364","2018-10-11","2018-10-14"
"06","378","2018-10-16","2018-10-20"
"06","171","2018-10-23","2018-10-27"
"06","129","2018-10-31","2018-11-07"
"06","272","2018-11-09","2018-11-14"
"06","40","2018-11-16","2018-11-18"
"06","277","2018-11-18","2018-12-02"
"06","21","2018-12-04","2018-12-10"
"06","239","2018-12-12","2018-12-19"
"06","473","2018-12-21","2018-12-27"
"06","37","2018-12-29","2019-01-11"
"07","257","2018-01-02","2018-01-14"
"07","332","2018-01-18","2018-01-27"
"07","187","2018-01-27","2018-02-06"
"07","158","2018-02-10","2018-02-11"
"07","395","2018-02-12","2018-02-18"
"07","395","2018-02-21","2018-03-01"
"07","338","2018-03-04","2018-03-08"
"07","491","2018-03-09","2018-03-12"
"07","331","2018-03-12","2018-03-14"
"07","48","2018-03-17","2018-03-20"
"07","332","2018-03-20","2018-03-30"
"07","23","2018-04-01","2018-04-07"
"07","14","2018-04-09","2018-04-12"
"07","380","2018-04-12","2018-04-20"
"07","19","2018-04-23","2018-04-26"
"07","481","2018-04-29","2018-05-02"
"07","134","2018-05-06","2018-05-18"
"07","166","2018-05-18","2018-05-19"
"07","382","2018-05-19","2018-05-24"
"07","154","2018-05-26","2018-05-27"
"07","16","2018-05-29","2018-06-08"
"07","511","2018-06-09","2018-06-21"
"07","307","2018-06-22","2018-06-24"
"07","132","2018-06-28","2018-07-07"
"07","286","2018-07-09","2018-07-11"
"07","541","2018-07-14","2018-07-23"
"07","449","2018-07-23","2018-07-29"
"07","442","2018-07-30","2018-08-06"
"07","431","2018-08-07","2018-08-09"
"07","379","2018-08-09","2018-08-15"
"07","396","2018-08-16","2018-08-29"
"07","476","2018-09-02","2018-09-06"
"07","450","2018-09-10","2018-09-15"
"07","552","2018-09-18","2018-09-25"
"07","307","2018-09-25","2018-10-08"
"07","297","2018-10-08","2018-10-22"
"07","28","2018-10-26","2018-10-28"
"07","350","2018-10-29","2018-11-04"
"07","193","2018-11-06","2018-11-07"
"07","275","2018-11-09","2018-11-11"
"07","517","2018-11-15","2018-11-29"
"07","293","2018-11-29","2018-12-03"
"07","270","2018-12-06","2018-12-17"
"07","298","2018-12-17","2018-12-18"
"07","38","2018-12-18","2018-12-20"
"07","360","2018-12-21","2018-12-28"
"07","280","2018-12-30","2019-01-06"
"08","258","2018-01-03","2018-01-07"
"08","383","2018-01-10","2018-01-14"
"08","536","2018-01-16","2018-01-18"
"08","321","2018-01-20","2018-01-26"
"08","42","2018-01-28","2018-02-10"
"08","365","2018-02-10","2018-02-17"
"08","43","2018-02-20","2018-03-03"
"08","494","2018-03-04","2018-03-06"
"08","228","2018-03-09","2018-03-18"
"08","426","2018-03-20","2018-03-23"
"08","310","2018-03-24","2018-04-05"
"08","141","2018-04-08","2018-04-21"
"08","420","2018-04-23","2018-04-28"
"08","223","2018-04-28","2018-04-29"
"08","425","2018-05-02","2018-05-05"
"08","411","2018-05-06","2018-05-07"
"08","536","2018-05-08","2018-05-22"
"08","565","2018-05-22","2018-05-27"
"08","382","2018-05-29","2018-06-01"
"08","210","2018-06-03","2018-06-07"
"08","13","2018-06-10","2018-06-17"
"08","521","2018-06-20","2018-06-21"
"08","543","2018-06-22","2018-07-04"
"08","265","2018-07-05","2018-07-11"
"08","164","2018-07-15","2018-07-29"
"08","223","2018-08-01","2018-08-07"
"08","547","2018-08-09","2018-08-13"
"08","249","2018-08-14","2018-08-18"
"08","568","2018-08-18","2018-08-26"
"08","364","2018-08-26","2018-08-28"
"08","41","2018-08-29","2018-09-02"
"08","181","2018-09-04","2018-09-14"
"08","257","2018-09-15","2018-09-26"
"08","489","2018-09-29","2018-10-12"
"08","315","2018-10-13","2018-10-18"
"08","406","2018-10-20","2018-10-28"
"08","354","2018-10-29","2018-11-04"
"08","148","2018-11-07","2018-11-09"
"08","375","2018-11-11","2018-11-15"
"08","175","2018-11-16","2018-11-18"
"08","198","2018-11-20","2018-11-27"
"08","546","2018-11-27","2018-11-30"
"08","236","2018-12-03","2018-12-06"
"08","451","2018-12-08","2018-12-17"
"08","44","2018-12-18","2018-12-25"
"08","295","2018-12-28","2018-12-30"
"08","454","2018-12-30","2018-12-31"
"09","331","2018-01-01","2018-01-15"
"09","16","2018-01-15","2018-01-22"
"09","368","2018-01-22","2018-02-02"
"09","163","2018-02-04","2018-02-07"
"09","178","2018-02-08","2018-02-14"
"09","366","2018-02-17","2018-02-24"
"09","529","2018-02-27","2018-03-05"
"09","300","2018-03-08","2018-03-12"
"09","478","2018-03-15","2018-03-20"
"09","357","2018-03-24","2018-03-29"
"09","436","2018-03-30","2018-04-01"
"09","142","2018-04-01","2018-04-09"
"09","568","2018-04-11","2018-04-12"
"09","173","2018-04-12","2018-04-25"
"09","442","2018-04-27","2018-04-29"
"09","517","2018-04-29","2018-05-02"
"09","19","2018-05-04","2018-05-06"
"09","176","2018-05-10","2018-05-12"
"09","211","2018-05-14","2018-05-16"
"09","174","2018-05-20","2018-05-28"
"09","563","2018-05-29","2018-06-07"
"09","306","2018-06-11","2018-06-18"
"09","534","2018-06-18","2018-06-25"
"09","532","2018-06-25","2018-06-28"
"09","447","2018-06-29","2018-07-01"
"09","173","2018-07-01","2018-07-03"
"09","529","2018-07-05","2018-07-12"
"09","554","2018-07-14","2018-07-20"
"09","16","2018-07-22","2018-07-25"
"09","382","2018-07-25","2018-07-30"
"09","525","2018-07-30","2018-08-11"
"09","216","2018-08-12","2018-08-16"
"09","302","2018-08-16","2018-08-22"
"09","410","2018-08-22","2018-08-28"
"09","333","2018-08-31","2018-09-02"
"09","513","2018-09-04","2018-09-06"
"09","428","2018-09-06","2018-09-18"
"09","527","2018-09-19","2018-09-29"
"09","226","2018-10-03","2018-10-04"
"09","197","2018-10-06","2018-10-09"
"09","401","2018-10-10","2018-10-19"
"09","528","2018-10-20","2018-11-03"
"09","163","2018-11-06","2018-11-15"
"09","433","2018-11-16","2018-11-18"
"09","377","2018-11-22","2018-11-25"
"09","288","2018-11-27","2018-12-04"
"09","485","2018-12-04","2018-12-15"
"09","422","2018-12-16","2018-12-17"
"09","442","2018-12-21","2018-12-28"
"09","510","2018-12-29","2019-01-01"
"010","450","2018-01-02","2018-01-03"
"010","49","2018-01-04","2018-01-14"
"010","151","2018-01-16","2018-01-17"
"010","163","2018-01-20","2018-01-24"
"010","400","2018-01-25","2018-01-29"
"010","186","2018-01-30","2018-02-01"
"010","206","2018-02-02","2018-02-06"
"010","259","2018-02-10","2018-02-19"
"010","23","2018-02-21","2018-02-26"
"010","286","2018-02-27","2018-03-09"
"010","333","2018-03-11","2018-03-21"
"010","300","2018-03-22","2018-04-02"
"010","166","2018-04-05","2018-04-10"
"010","570","2018-04-13","2018-04-15"
"010","325","2018-04-17","2018-04-19"
"010","150","2018-04-20","2018-04-22"
"010","225","2018-04-22","2018-04-27"
"010","156","2018-04-30","2018-05-06"
"010","340","2018-05-10","2018-05-22"
"010","507","2018-05-25","2018-05-27"
"010","438","2018-05-30","2018-06-05"
"010","162","2018-06-07","2018-06-08"
"010","570","2018-06-11","2018-06-24"
"010","518","2018-06-25","2018-07-08"
"010","488","2018-07-11","2018-07-13"
"010","236","2018-07-15","2018-07-16"
"010","327","2018-07-18","2018-07-24"
"010","143","2018-07-24","2018-07-25"
"010","295","2018-07-29","2018-08-05"
"010","506","2018-08-08","2018-08-17"
"010","406","2018-08-19","2018-09-02"
"010","328","2018-09-03","2018-09-08"
"010","181","2018-09-11","2018-09-14"
"010","36","2018-09-15","2018-09-29"
"010","436","2018-10-03","2018-10-04"
"010","138","2018-10-06","2018-10-07"
"010","453","2018-10-11","2018-10-17"
"010","303","2018-10-17","2018-10-19"
"010","484","2018-10-20","2018-10-23"
"010","324","2018-10-24","2018-10-25"
"010","341","2018-10-28","2018-11-09"
"010","449","2018-11-09","2018-11-11"
"010","465","2018-11-11","2018-11-14"
"010","238","2018-11-17","2018-11-20"
"010","164","2018-11-22","2018-11-24"
"010","374","2018-11-28","2018-12-02"
"010","502","2018-12-04","2018-12-12"
"010","167","2018-12-15","2018-12-16"
"010","293","2018-12-16","2018-12-17"
"010","37","2018-12-20","2018-12-28"
"010","144","2018-12-30","2019-01-06"
"011","36","2018-01-02","2018-01-08"
"011","515","2018-01-08","2018-01-10"
"011","227","2018-01-12","2018-01-14"
"011","437","2018-01-14","2018-01-15"
"011","474","2018-01-18","2018-01-21"
"011","566","2018-01-25","2018-02-02"
"011","286","2018-02-03","2018-02-12"
"011","47","2018-02-15","2018-02-23"
"011","277","2018-02-27","2018-03-07"
"011","206","2018-03-10","2018-03-13"
"011","455","2018-03-15","2018-03-20"
"011","549","2018-03-24","2018-03-28"
"011","140","2018-03-29","2018-04-12"
"011","294","2018-04-13","2018-04-19"
"011","349","2018-04-21","2018-04-23"
"011","189","2018-04-27","2018-04-29"
"011","482","2018-05-01","2018-05-06"
"011","448","2018-05-09","2018-05-14"
"011","497","2018-05-14","2018-05-16"
"011","20","2018-05-16","2018-05-22"
"011","266","2018-05-22","2018-05-31"
"011","171","2018-06-03","2018-06-16"
"011","32","2018-06-17","2018-06-24"
"011","483","2018-06-27","2018-07-03"
"011","400","2018-07-06","2018-07-11"
"011","418","2018-07-14","2018-07-15"
"011","209","2018-07-16","2018-07-22"
"011","500","2018-07-26","2018-08-04"
"011","409","2018-08-04","2018-08-13"
"011","271","2018-08-15","2018-08-27"
"011","444","2018-08-30","2018-09-04"
"011","349","2018-09-06","2018-09-08"
"011","304","2018-09-08","2018-09-12"
"011","270","2018-09-12","2018-09-13"
"011","376","2018-09-15","2018-09-18"
"011","50","2018-09-18","2018-10-01"
"011","508","2018-10-02","2018-10-06"
"011","484","2018-10-08","2018-10-15"
"011","222","2018-10-16","2018-10-18"
"011","295","2018-10-21","2018-10-28"
"011","344","2018-11-01","2018-11-02"
"011","32","2018-11-02","2018-11-04"
"011","390","2018-11-07","2018-11-10"
"011","436","2018-11-10","2018-11-12"
"011","426","2018-11-13","2018-11-17"
"011","264","2018-11-18","2018-11-20"
"011","41","2018-11-21","2018-11-24"
"011","562","2018-11-24","2018-11-29"
"011","505","2018-11-30","2018-12-12"
"011","8","2018-12-14","2018-12-16"
"011","134","2018-12-18","2018-12-25"
"011","300","2018-12-28","2018-12-30"
"011","285","2018-12-31","2019-01-14"
"012","7","2018-01-04","2018-01-05"
"012","326","2018-01-06","2018-01-16"
"012","336","2018-01-16","2018-01-21"
"012","325","2018-01-25","2018-01-29"
"012","261","2018-02-01","2018-02-13"
"012","218","2018-02-15","2018-02-17"
"012","185","2018-02-18","2018-03-01"
"012","392","2018-03-04","2018-03-09"
"012","140","2018-03-11","2018-03-24"
"012","417","2018-03-26","2018-04-09"
"012","230","2018-04-13","2018-04-15"
"012","211","2018-04-15","2018-04-18"
"012","507","2018-04-18","2018-04-23"
"012","27","2018-04-27","2018-04-29"
"012","538","2018-04-30","2018-05-01"
"012","508","2018-05-03","2018-05-17"
"012","299","2018-05-19","2018-05-23"
"012","127","2018-05-24","2018-06-07"
"012","477","2018-06-09","2018-06-16"
"012","457","2018-06-16","2018-06-26"
"012","139","2018-06-27","2018-07-10"
"012","313","2018-07-12","2018-07-23"
"012","37","2018-07-23","2018-07-24"
"012","447","2018-07-25","2018-07-27"
"012","418","2018-07-27","2018-07-29"
"012","455","2018-07-29","2018-08-04"
"012","371","2018-08-07","2018-08-10"
"012","487","2018-08-11","2018-08-14"
"012","226","2018-08-17","2018-08-19"
"012","535","2018-08-20","2018-08-31"
"012","452","2018-09-02","2018-09-05"
"012","568","2018-09-06","2018-09-08"
"012","287","2018-09-12","2018-09-17"
"012","129","2018-09-17","2018-09-18"
"012","525","2018-09-21","2018-09-29"
"012","326","2018-09-29","2018-10-05"
"012","450","2018-10-08","2018-10-19"
"012","214","2018-10-21","2018-10-24"
"012","376","2018-10-27","2018-10-30"
"012","337","2018-11-02","2018-11-09"
"012","279","2018-11-13","2018-11-20"
"012","561","2018-11-20","2018-11-24"
"012","506","2018-11-26","2018-12-09"
"012","280","2018-12-10","2018-12-16"
"012","247","2018-12-18","2018-12-27"
"012","496","2018-12-30","2019-01-03"
"013","206","2018-01-03","2018-01-11"
"013","428","2018-01-12","2018-01-14"
"013","435","2018-01-14","2018-01-18"
"013","561","2018-01-18","2018-01-20"
"013","166","2018-01-23","2018-01-30"
"013","460","2018-02-02","2018-02-04"
"013","299","2018-02-04","2018-02-06"
"013","143","2018-02-06","2018-02-12"
"013","260","2018-02-14","2018-02-16"
"013","284","2018-02-18","2018-03-02"
"013","412","2018-03-02","2018-03-04"
"013","429","2018-03-05","2018-03-12"
"013","131","2018-03-14","2018-03-19"
"013","35","2018-03-20","2018-03-29"
"013","428","2018-03-31","2018-04-05"
"013","6","2018-04-05","2018-04-08"
"013","259","2018-04-10","2018-04-13"
"013","235","2018-04-16","2018-04-21"
"013","1","2018-04-24","2018-04-26"
"013","389","2018-04-28","2018-05-10"
"013","148","2018-05-10","2018-05-14"
"013","234","2018-05-17","2018-05-22"
"013","250","2018-05-23","2018-05-31"
"013","457","2018-05-31","2018-06-14"
"013","27","2018-06-16","2018-06-27"
"013","500","2018-06-30","2018-07-03"
"013","222","2018-07-04","2018-07-05"
"013","457","2018-07-05","2018-07-06"
"013","353","2018-07-07","2018-07-19"
"013","172","2018-07-20","2018-07-22"
"013","405","2018-07-23","2018-07-24"
"013","257","2018-07-26","2018-08-01"
"013","385","2018-08-03","2018-08-05"
"013","275","2018-08-08","2018-08-15"
"013","197","2018-08-16","2018-08-25"
"013","224","2018-08-25","2018-08-31"
"013","168","2018-09-02","2018-09-05"
"013","27","2018-09-08","2018-09-10"
"013","155","2018-09-12","2018-09-16"
"013","10","2018-09-18","2018-09-30"
"013","185","2018-10-02","2018-10-08"
"013","305","2018-10-10","2018-10-12"
"013","515","2018-10-15","2018-10-22"
"013","483","2018-10-23","2018-10-30"
"013","516","2018-10-31","2018-11-13"
"013","161","2018-11-17","2018-11-20"
"013","225","2018-11-22","2018-11-23"
"013","142","2018-11-25","2018-11-26"
"013","221","2018-11-26","2018-11-30"
"013","9","2018-12-04","2018-12-09"
"013","536","2018-12-13","2018-12-18"
"013","404","2018-12-19","2018-12-30"
"014","546","2018-01-01","2018-01-04"
"014","237","2018-01-04","2018-01-15"
"014","416","2018-01-18","2018-01-28"
"014","353","2018-01-31","2018-02-06"
"014","348","2018-02-07","2018-02-08"
"014","442","2018-02-10","2018-02-24"
"014","551","2018-02-24","2018-02-27"
"014","6","2018-02-27","2018-02-28"
"014","452","2018-03-01","2018-03-06"
"014","224","2018-03-07","2018-03-19"
"014","287","2018-03-21","2018-04-04"
"014","196","2018-04-04","2018-04-11"
"014","450","2018-04-13","2018-04-22"
"014","518","2018-04-22","2018-04-29"
"014","33","2018-04-30","2018-05-13"
"014","155","2018-05-14","2018-05-25"
"014","377","2018-05-28","2018-05-31"
"014","507","2018-06-01","2018-06-03"
"014","304","2018-06-07","2018-06-09"
"014","507","2018-06-09","2018-06-15"
"014","502","2018-06-16","2018-06-30"
"014","517","2018-07-03","2018-07-17"
"014","351","2018-07-17","2018-07-25"
"014","266","2018-07-26","2018-08-07"
"014","514","2018-08-07","2018-08-14"
"014","462","2018-08-15","2018-08-20"
"014","10","2018-08-21","2018-08-29"
"014","368","2018-08-30","2018-08-31"
"014","400","2018-08-31","2018-09-02"
"014","1","2018-09-04","2018-09-05"
"014","426","2018-09-05","2018-09-14"
"014","226","2018-09-14","2018-09-16"
"014","342","2018-09-20","2018-09-23"
"014","389","2018-09-24","2018-09-30"
"014","424","2018-10-01","2018-10-08"
"014","13","2018-10-12","2018-10-14"
"014","550","2018-10-17","2018-10-30"
"014","534","2018-11-01","2018-11-06"
"014","254","2018-11-08","2018-11-22"
"014","484","2018-11-25","2018-12-05"
"014","368","2018-12-08","2018-12-13"
"014","252","2018-12-15","2018-12-17"
"014","227","2018-12-17","2018-12-20"
"014","277","2018-12-22","2018-12-28"
"014","211","2018-12-29","2018-12-30"
"015","227","2018-01-01","2018-01-11"
"015","207","2018-01-14","2018-01-20"
"015","144","2018-01-23","2018-01-26"
"015","384","2018-01-26","2018-02-03"
"015","433","2018-02-05","2018-02-18"
"015","42","2018-02-21","2018-02-24"
"015","471","2018-02-27","2018-03-02"
"015","259","2018-03-06","2018-03-07"
"015","167","2018-03-08","2018-03-10"
"015","273","2018-03-10","2018-03-12"
"015","461","2018-03-13","2018-03-20"
"015","280","2018-03-21","2018-04-02"
"015","233","2018-04-02","2018-04-10"
"015","132","2018-04-14","2018-04-20"
"015","443","2018-04-22","2018-05-01"
"015","389","2018-05-04","2018-05-06"
"015","482","2018-05-09","2018-05-14"
"015","530","2018-05-14","2018-05-20"
"015","371","2018-05-21","2018-05-23"
"015","265","2018-05-26","2018-05-28"
"015","516","2018-05-31","2018-06-08"
"015","220","2018-06-09","2018-06-15"
"015","128","2018-06-18","2018-06-22"
"015","167","2018-06-25","2018-07-03"
"015","160","2018-07-03","2018-07-17"
"015","127","2018-07-19","2018-07-21"
"015","217","2018-07-21","2018-07-28"
"015","194","2018-07-29","2018-08-01"
"015","202","2018-08-01","2018-08-10"
"015","247","2018-08-14","2018-08-19"
"015","35","2018-08-21","2018-08-22"
"015","235","2018-08-23","2018-08-27"
"015","501","2018-08-28","2018-08-31"
"015","403","2018-08-31","2018-09-12"
"015","49","2018-09-12","2018-09-17"
"015","382","2018-09-21","2018-09-28"
"015","289","2018-09-30","2018-10-02"
"015","504","2018-10-02","2018-10-05"
"015","375","2018-10-07","2018-10-11"
"015","50","2018-10-12","2018-10-22"
"015","496","2018-10-24","2018-10-27"
"015","501","2018-10-28","2018-10-29"
"015","469","2018-11-02","2018-11-06"
"015","149","2018-11-08","2018-11-15"
"015","291","2018-11-15","2018-11-26"
"015","326","2018-11-27","2018-11-29"
"015","434","2018-11-29","2018-12-03"
"015","292","2018-12-06","2018-12-09"
"015","132","2018-12-11","2018-12-20"
"015","294","2018-12-20","2018-12-26"
"015","493","2018-12-27","2018-12-29"
"015","321","2018-12-30","2019-01-04"
"016","572","2018-01-01","2018-01-02"
"016","458","2018-01-05","2018-01-08"
"016","568","2018-01-09","2018-01-11"
"016","307","2018-01-11","2018-01-14"
"016","453","2018-01-16","2018-01-22"
"016","227","2018-01-25","2018-01-26"
"016","244","2018-01-26","2018-01-30"
"016","523","2018-02-02","2018-02-04"
"016","524","2018-02-06","2018-02-09"
"016","268","2018-02-12","2018-02-18"
"016","565","2018-02-20","2018-03-06"
"016","507","2018-03-08","2018-03-09"
"016","261","2018-03-12","2018-03-19"
"016","365","2018-03-23","2018-03-25"
"016","263","2018-03-25","2018-03-28"
"016","552","2018-03-31","2018-04-08"
"016","365","2018-04-11","2018-04-18"
"016","151","2018-04-21","2018-04-26"
"016","297","2018-04-26","2018-05-01"
"016","210","2018-05-03","2018-05-04"
"016","436","2018-05-05","2018-05-14"
"016","185","2018-05-14","2018-05-15"
"016","288","2018-05-16","2018-05-22"
"016","537","2018-05-25","2018-05-29"
"016","493","2018-05-31","2018-06-06"
"016","180","2018-06-09","2018-06-21"
"016","360","2018-06-21","2018-06-26"
"016","9","2018-06-26","2018-07-06"
"016","567","2018-07-08","2018-07-11"
"016","383","2018-07-12","2018-07-13"
"016","501","2018-07-17","2018-07-19"
"016","178","2018-07-21","2018-07-24"
"016","4","2018-07-28","2018-07-31"
"016","335","2018-08-04","2018-08-07"
"016","344","2018-08-08","2018-08-12"
"016","503","2018-08-15","2018-08-16"
"016","146","2018-08-18","2018-08-23"
"016","173","2018-08-24","2018-08-26"
"016","241","2018-08-30","2018-09-03"
"016","380","2018-09-05","2018-09-10"
"016","479","2018-09-14","2018-09-21"
"016","243","2018-09-22","2018-09-24"
"016","181","2018-09-24","2018-09-29"
"016","489","2018-10-02","2018-10-07"
"016","301","2018-10-08","2018-10-13"
"016","455","2018-10-14","2018-10-17"
"016","571","2018-10-18","2018-10-21"
"016","175","2018-10-22","2018-10-28"
"016","268","2018-10-31","2018-11-04"
"016","542","2018-11-06","2018-11-11"
"016","201","2018-11-13","2018-11-19"
"016","254","2018-11-19","2018-11-25"
"016","407","2018-11-27","2018-12-08"
"016","231","2018-12-09","2018-12-11"
"016","428","2018-12-11","2018-12-22"
