"ID","ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT","STATUS"
"a014E00000HyM36QAF","115","232","2018-11-14","2018-11-23","Item Created"
"a014E00000HyM37QAF","115","47","2018-11-24","2018-12-01","Item Created"
"a014E00000HyM38QAF","115","288","2018-12-01","2018-12-06","Item Created"
"a014E00000HyM39QAF","115","502","2018-12-08","2018-12-10","Item Created"
"a014E00000HyM3AQAV","115","138","2018-12-11","2018-12-24","Item Created"
"a014E00000HyM3BQAV","115","259","2018-12-25","2018-12-27","Item Created"
"a014E00000HyM3CQAV","115","334","2018-12-27","2019-01-01","Item Created"
"a014E00000HyM3DQAV","116","383","2018-01-01","2018-01-07","Item Created"
"a014E00000HyM3EQAV","116","430","2018-01-07","2018-01-11","Item Created"
"a014E00000HyM3FQAV","116","11","2018-01-11","2018-01-12","Item Created"
"a014E00000HyM3GQAV","116","52","2018-01-14","2018-01-16","Item Created"
"a014E00000HyM3HQAV","116","307","2018-01-17","2018-01-24","Item Created"
"a014E00000HyM3IQAV","116","476","2018-01-24","2018-01-28","Item Created"
"a014E00000HyM3JQAV","116","374","2018-01-30","2018-02-02","Item Created"
"a014E00000HyM3KQAV","116","226","2018-02-02","2018-02-04","Item Created"
"a014E00000HyM3LQAV","116","149","2018-02-05","2018-02-06","Item Created"
"a014E00000HyM3MQAV","116","145","2018-02-07","2018-02-10","Item Created"
"a014E00000HyM3NQAV","116","409","2018-02-12","2018-02-15","Item Created"
"a014E00000HyM3OQAV","116","158","2018-02-16","2018-02-17","Item Created"
"a014E00000HyM3PQAV","116","245","2018-02-20","2018-02-28","Item Created"
"a014E00000HyM3QQAV","116","145","2018-03-01","2018-03-07","Item Created"
"a014E00000HyM3RQAV","116","344","2018-03-07","2018-03-12","Item Created"
"a014E00000HyM3SQAV","116","532","2018-03-13","2018-03-25","Item Created"
"a014E00000HyM3TQAV","116","4","2018-03-26","2018-04-01","Item Created"
"a014E00000HyM3UQAV","116","200","2018-04-01","2018-04-08","Item Created"
"a014E00000HyM3VQAV","116","433","2018-04-09","2018-04-11","Item Created"
"a014E00000HyM3WQAV","116","140","2018-04-13","2018-04-15","Item Created"
"a014E00000HyM3XQAV","116","215","2018-04-18","2018-04-22","Item Created"
"a014E00000HyM3YQAV","116","7","2018-04-22","2018-05-01","Item Created"
"a014E00000HyM3ZQAV","116","467","2018-05-03","2018-05-07","Item Created"
"a014E00000HyM3aQAF","116","259","2018-05-11","2018-05-13","Item Created"
"a014E00000HyM3bQAF","116","408","2018-05-15","2018-05-17","Item Created"
"a014E00000HyM3cQAF","116","503","2018-05-18","2018-05-20","Item Created"
"a014E00000HyM3dQAF","116","372","2018-05-24","2018-06-07","Item Created"
"a014E00000HyM3eQAF","116","289","2018-06-10","2018-06-14","Item Created"
"a014E00000HyM3fQAF","116","541","2018-06-17","2018-06-18","Item Created"
"a014E00000HyM3gQAF","116","160","2018-06-20","2018-06-22","Item Created"
"a014E00000HyM3hQAF","116","391","2018-06-22","2018-06-23","Item Created"
"a014E00000HyM3iQAF","116","172","2018-06-24","2018-06-25","Item Created"
"a014E00000HyM3jQAF","116","413","2018-06-28","2018-06-29","Item Created"
"a014E00000HyM3kQAF","116","43","2018-06-29","2018-07-13","Item Created"
"a014E00000HyM3lQAF","116","270","2018-07-16","2018-07-20","Item Created"
"a014E00000HyM3mQAF","116","126","2018-07-21","2018-07-24","Item Created"
"a014E00000HyM3nQAF","116","538","2018-07-27","2018-08-01","Item Created"
"a014E00000HyM3oQAF","116","192","2018-08-03","2018-08-05","Item Created"
"a014E00000HyM3pQAF","116","43","2018-08-05","2018-08-16","Item Created"
"a014E00000HyM3qQAF","116","536","2018-08-18","2018-08-19","Item Created"
"a014E00000HyM3rQAF","116","145","2018-08-21","2018-08-28","Item Created"
"a014E00000HyM3sQAF","116","485","2018-08-31","2018-09-02","Item Created"
"a014E00000HyM3tQAF","116","352","2018-09-02","2018-09-10","Item Created"
"a014E00000HyM3uQAF","116","480","2018-09-12","2018-09-13","Item Created"
"a014E00000HyM3vQAF","116","439","2018-09-17","2018-09-23","Item Created"
"a014E00000HyM3wQAF","116","536","2018-09-25","2018-10-02","Item Created"
"a014E00000HyM3xQAF","116","346","2018-10-02","2018-10-03","Item Created"
"a014E00000HyM3yQAF","116","199","2018-10-04","2018-10-11","Item Created"
"a014E00000HyM3zQAF","116","35","2018-10-12","2018-10-14","Item Created"
"a014E00000HyM40QAF","116","17","2018-10-15","2018-10-19","Item Created"
"a014E00000HyM41QAF","116","499","2018-10-20","2018-10-23","Item Created"
"a014E00000HyM42QAF","116","434","2018-10-24","2018-10-29","Item Created"
"a014E00000HyM43QAF","116","318","2018-10-31","2018-11-06","Item Created"
"a014E00000HyM44QAF","116","536","2018-11-07","2018-11-21","Item Created"
"a014E00000HyM45QAF","116","34","2018-11-22","2018-11-30","Item Created"
"a014E00000HyM46QAF","116","469","2018-11-30","2018-12-05","Item Created"
"a014E00000HyM47QAF","116","31","2018-12-08","2018-12-22","Item Created"
"a014E00000HyM48QAF","116","41","2018-12-25","2018-12-31","Item Created"
"a014E00000HyM49QAF","117","488","2018-01-04","2018-01-05","Item Created"
"a014E00000HyM4AQAV","117","272","2018-01-05","2018-01-08","Item Created"
"a014E00000HyM4BQAV","117","358","2018-01-08","2018-01-15","Item Created"
"a014E00000HyM4CQAV","117","172","2018-01-18","2018-01-23","Item Created"
"a014E00000HyM4DQAV","117","126","2018-01-25","2018-01-28","Item Created"
"a014E00000HyM4EQAV","117","267","2018-01-29","2018-01-31","Item Created"
"a014E00000HyM4FQAV","117","179","2018-02-01","2018-02-07","Item Created"
"a014E00000HyM4GQAV","117","153","2018-02-10","2018-02-15","Item Created"
"a014E00000HyM4HQAV","117","533","2018-02-17","2018-02-19","Item Created"
"a014E00000HyM4IQAV","117","468","2018-02-22","2018-02-24","Item Created"
"a014E00000HyM4JQAV","117","371","2018-02-24","2018-03-03","Item Created"
"a014E00000HyM4KQAV","117","376","2018-03-04","2018-03-11","Item Created"
"a014E00000HyM4LQAV","117","479","2018-03-12","2018-03-20","Item Created"
"a014E00000HyM4MQAV","117","337","2018-03-22","2018-03-27","Item Created"
"a014E00000HyM4NQAV","117","193","2018-03-27","2018-04-01","Item Created"
"a014E00000HyM4OQAV","117","352","2018-04-01","2018-04-08","Item Created"
"a014E00000HyM4PQAV","117","42","2018-04-11","2018-04-17","Item Created"
"a014E00000HyM4QQAV","117","259","2018-04-18","2018-04-22","Item Created"
"a014E00000HyM4RQAV","117","249","2018-04-25","2018-05-07","Item Created"
"a014E00000HyM4SQAV","117","257","2018-05-11","2018-05-15","Item Created"
"a014E00000HyM4TQAV","117","262","2018-05-17","2018-05-19","Item Created"
"a014E00000HyM4UQAV","117","473","2018-05-21","2018-05-24","Item Created"
"a014E00000HyM4VQAV","117","337","2018-05-26","2018-05-31","Item Created"
"a014E00000HyM4WQAV","117","308","2018-06-02","2018-06-07","Item Created"
"a014E00000HyM4XQAV","117","157","2018-06-07","2018-06-11","Item Created"
"a014E00000HyM4YQAV","117","246","2018-06-11","2018-06-19","Item Created"
"a014E00000HyM4ZQAV","117","355","2018-06-20","2018-07-04","Item Created"
"a014E00000HyM4aQAF","117","211","2018-07-06","2018-07-08","Item Created"
"a014E00000HyM4bQAF","117","365","2018-07-08","2018-07-09","Item Created"
"a014E00000HyM4cQAF","117","325","2018-07-11","2018-07-12","Item Created"
"a014E00000HyM4dQAF","117","257","2018-07-14","2018-07-19","Item Created"
"a014E00000HyM4eQAF","117","232","2018-07-19","2018-07-23","Item Created"
"a014E00000HyM4fQAF","117","184","2018-07-23","2018-07-27","Item Created"
"a014E00000HyM4gQAF","117","537","2018-07-27","2018-07-28","Item Created"
"a014E00000HyM4hQAF","117","375","2018-07-31","2018-08-03","Item Created"
"a014E00000HyM4iQAF","117","482","2018-08-06","2018-08-19","Item Created"
"a014E00000HyM4jQAF","117","177","2018-08-23","2018-08-27","Item Created"
"a014E00000HyM4kQAF","117","481","2018-08-28","2018-09-03","Item Created"
"a014E00000HyM4lQAF","117","150","2018-09-07","2018-09-09","Item Created"
"a014E00000HyM4mQAF","117","33","2018-09-09","2018-09-23","Item Created"
"a014E00000HyM4nQAF","117","466","2018-09-25","2018-10-03","Item Created"
"a014E00000HyM4oQAF","117","432","2018-10-04","2018-10-13","Item Created"
"a014E00000HyM4pQAF","117","175","2018-10-17","2018-10-31","Item Created"
"a014E00000HyM4qQAF","117","214","2018-11-01","2018-11-05","Item Created"
"a014E00000HyM4rQAF","117","255","2018-11-08","2018-11-10","Item Created"
"a014E00000HyM4sQAF","117","38","2018-11-13","2018-11-16","Item Created"
"a014E00000HyM4tQAF","117","250","2018-11-19","2018-11-24","Item Created"
"a014E00000HyM4uQAF","117","207","2018-11-27","2018-12-08","Item Created"
"a014E00000HyM4vQAF","117","538","2018-12-09","2018-12-20","Item Created"
"a014E00000HyM4wQAF","117","544","2018-12-20","2019-01-02","Item Created"
"a014E00000HyM4xQAF","118","503","2018-01-04","2018-01-06","Item Created"
"a014E00000HyM4yQAF","118","474","2018-01-07","2018-01-14","Item Created"
"a014E00000HyM4zQAF","118","311","2018-01-15","2018-01-22","Item Created"
"a014E00000HyM50QAF","118","271","2018-01-22","2018-01-24","Item Created"
"a014E00000HyM51QAF","118","438","2018-01-26","2018-01-28","Item Created"
"a014E00000HyM52QAF","118","128","2018-01-31","2018-02-11","Item Created"
"a014E00000HyM53QAF","118","395","2018-02-14","2018-02-25","Item Created"
"a014E00000HyM54QAF","118","416","2018-02-27","2018-03-06","Item Created"
"a014E00000HyM55QAF","118","347","2018-03-06","2018-03-09","Item Created"
"a014E00000HyM56QAF","118","294","2018-03-12","2018-03-20","Item Created"
"a014E00000HyM57QAF","118","408","2018-03-20","2018-03-26","Item Created"
"a014E00000HyM58QAF","118","41","2018-03-30","2018-04-03","Item Created"
"a014E00000HyM59QAF","118","446","2018-04-05","2018-04-10","Item Created"
"a014E00000HyM5AQAV","118","473","2018-04-11","2018-04-13","Item Created"
"a014E00000HyM5BQAV","118","285","2018-04-17","2018-04-21","Item Created"
"a014E00000HyM5CQAV","118","480","2018-04-25","2018-05-07","Item Created"
"a014E00000HyM5DQAV","118","319","2018-05-07","2018-05-13","Item Created"
"a014E00000HyM5EQAV","118","460","2018-05-13","2018-05-23","Item Created"
"a014E00000HyM5FQAV","118","170","2018-05-26","2018-05-31","Item Created"
"a014E00000HyM5GQAV","118","159","2018-05-31","2018-06-07","Item Created"
"a014E00000HyM5HQAV","118","30","2018-06-09","2018-06-12","Item Created"
"a014E00000HyM5IQAV","118","172","2018-06-12","2018-06-17","Item Created"
"a014E00000HyM5JQAV","118","386","2018-06-17","2018-06-19","Item Created"
"a014E00000HyM5KQAV","118","42","2018-06-23","2018-07-07","Item Created"
"a014E00000HyM5LQAV","118","161","2018-07-07","2018-07-10","Item Created"
"a014E00000HyM5MQAV","118","553","2018-07-12","2018-07-18","Item Created"
"a014E00000HyM5NQAV","118","519","2018-07-20","2018-07-23","Item Created"
"a014E00000HyM5OQAV","118","439","2018-07-23","2018-07-28","Item Created"
"a014E00000HyM5PQAV","118","249","2018-07-28","2018-08-08","Item Created"
"a014E00000HyM5QQAV","118","503","2018-08-09","2018-08-12","Item Created"
"a014E00000HyM5RQAV","118","181","2018-08-13","2018-08-16","Item Created"
"a014E00000HyM5SQAV","118","188","2018-08-16","2018-08-23","Item Created"
"a014E00000HyM5TQAV","118","35","2018-08-24","2018-08-26","Item Created"
"a014E00000HyM5UQAV","118","419","2018-08-29","2018-09-07","Item Created"
"a014E00000HyM5VQAV","118","177","2018-09-07","2018-09-09","Item Created"
"a014E00000HyM5WQAV","118","16","2018-09-10","2018-09-18","Item Created"
"a014E00000HyM5XQAV","118","277","2018-09-19","2018-09-22","Item Created"
"a014E00000HyM5YQAV","118","156","2018-09-25","2018-09-28","Item Created"
"a014E00000HyM5ZQAV","118","559","2018-09-29","2018-10-04","Item Created"
"a014E00000HyM5aQAF","118","320","2018-10-05","2018-10-07","Item Created"
"a014E00000HyM5bQAF","118","547","2018-10-09","2018-10-11","Item Created"
"a014E00000HyM5cQAF","118","384","2018-10-13","2018-10-24","Item Created"
"a014E00000HyM5dQAF","118","34","2018-10-26","2018-10-28","Item Created"
"a014E00000HyM5eQAF","118","358","2018-10-29","2018-11-10","Item Created"
"a014E00000HyM5fQAF","118","415","2018-11-10","2018-11-24","Item Created"
"a014E00000HyM5gQAF","118","8","2018-11-26","2018-12-01","Item Created"
"a014E00000HyM5hQAF","118","295","2018-12-03","2018-12-04","Item Created"
"a014E00000HyM5iQAF","118","500","2018-12-04","2018-12-07","Item Created"
"a014E00000HyM5jQAF","118","159","2018-12-10","2018-12-15","Item Created"
"a014E00000HyM5kQAF","118","41","2018-12-19","2018-12-28","Item Created"
"a014E00000HyM5lQAF","118","247","2018-12-31","2019-01-05","Item Created"
"a014E00000HyM5mQAF","119","406","2018-01-02","2018-01-04","Item Created"
"a014E00000HyM5nQAF","119","551","2018-01-06","2018-01-10","Item Created"
"a014E00000HyM5oQAF","119","366","2018-01-12","2018-01-23","Item Created"
"a014E00000HyM5pQAF","119","289","2018-01-24","2018-01-27","Item Created"
"a014E00000HyM5qQAF","119","319","2018-01-27","2018-02-06","Item Created"
"a014E00000HyM5rQAF","119","144","2018-02-08","2018-02-13","Item Created"
"a014E00000HyM5sQAF","119","159","2018-02-15","2018-02-22","Item Created"
"a014E00000HyM5tQAF","119","511","2018-02-23","2018-02-25","Item Created"
"a014E00000HyM5uQAF","119","324","2018-02-26","2018-03-02","Item Created"
"a014E00000HyM5vQAF","119","388","2018-03-06","2018-03-08","Item Created"
"a014E00000HyM5wQAF","119","322","2018-03-09","2018-03-11","Item Created"
"a014E00000HyM5xQAF","119","27","2018-03-11","2018-03-14","Item Created"
"a014E00000HyM5yQAF","119","394","2018-03-16","2018-03-18","Item Created"
"a014E00000HyM5zQAF","119","429","2018-03-19","2018-03-20","Item Created"
"a014E00000HyM60QAF","119","483","2018-03-24","2018-04-02","Item Created"
"a014E00000HyM61QAF","119","401","2018-04-04","2018-04-10","Item Created"
"a014E00000HyM62QAF","119","558","2018-04-12","2018-04-19","Item Created"
"a014E00000HyM63QAF","119","277","2018-04-19","2018-04-25","Item Created"
"a014E00000HyM64QAF","119","435","2018-04-28","2018-05-02","Item Created"
"a014E00000HyM65QAF","119","539","2018-05-04","2018-05-06","Item Created"
"a014E00000HyM66QAF","119","545","2018-05-09","2018-05-10","Item Created"
"a014E00000HyM67QAF","119","344","2018-05-13","2018-05-19","Item Created"
"a014E00000HyM68QAF","119","470","2018-05-19","2018-05-28","Item Created"
"a014E00000HyM69QAF","119","568","2018-05-31","2018-06-01","Item Created"
"a014E00000HyM6AQAV","119","165","2018-06-03","2018-06-11","Item Created"
"a014E00000HyM6BQAV","119","412","2018-06-14","2018-06-19","Item Created"
"a014E00000HyM6CQAV","119","520","2018-06-19","2018-06-22","Item Created"
"a014E00000HyM6DQAV","119","34","2018-06-23","2018-06-29","Item Created"
"a014E00000HyM6EQAV","119","398","2018-06-30","2018-07-04","Item Created"
"a014E00000HyM6FQAV","119","372","2018-07-05","2018-07-08","Item Created"
"a014E00000HyM6GQAV","119","371","2018-07-12","2018-07-17","Item Created"
"a014E00000HyM6HQAV","119","431","2018-07-19","2018-07-24","Item Created"
"a014E00000HyM6IQAV","119","413","2018-07-25","2018-07-31","Item Created"
"a014E00000HyM6JQAV","119","29","2018-08-03","2018-08-05","Item Created"
"a014E00000HyM6KQAV","119","199","2018-08-06","2018-08-07","Item Created"
"a014E00000HyM6LQAV","119","239","2018-08-07","2018-08-11","Item Created"
"a014E00000HyM6MQAV","119","159","2018-08-13","2018-08-17","Item Created"
"a014E00000HyM6NQAV","119","41","2018-08-18","2018-08-21","Item Created"
"a014E00000HyM6OQAV","119","353","2018-08-23","2018-08-29","Item Created"
"a014E00000HyM6PQAV","119","365","2018-09-01","2018-09-13","Item Created"
"a014E00000HyM6QQAV","119","39","2018-09-17","2018-09-20","Item Created"
"a014E00000HyM6RQAV","119","207","2018-09-22","2018-09-25","Item Created"
"a014E00000HyM6SQAV","119","46","2018-09-25","2018-09-29","Item Created"
"a014E00000HyM6TQAV","119","34","2018-10-01","2018-10-04","Item Created"
"a014E00000HyM6UQAV","119","257","2018-10-06","2018-10-12","Item Created"
"a014E00000HyM6VQAV","119","393","2018-10-12","2018-10-14","Item Created"
"a014E00000HyM6WQAV","119","238","2018-10-14","2018-10-15","Item Created"
"a014E00000HyM6XQAV","119","467","2018-10-15","2018-10-22","Item Created"
"a014E00000HyM6YQAV","119","448","2018-10-24","2018-10-30","Item Created"
"a014E00000HyM6ZQAV","119","388","2018-11-02","2018-11-04","Item Created"
"a014E00000HyM6aQAF","119","191","2018-11-05","2018-11-12","Item Created"
"a014E00000HyM6bQAF","119","455","2018-11-12","2018-11-18","Item Created"
"a014E00000HyM6cQAF","119","263","2018-11-21","2018-12-05","Item Created"
"a014E00000HyM6dQAF","119","170","2018-12-06","2018-12-12","Item Created"
"a014E00000HyM6eQAF","119","298","2018-12-12","2018-12-18","Item Created"
"a014E00000HyM6fQAF","119","564","2018-12-19","2018-12-26","Item Created"
"a014E00000HyM6gQAF","119","161","2018-12-27","2018-12-28","Item Created"
"a014E00000HyM6hQAF","119","12","2018-12-31","2019-01-13","Item Created"
"a014E00000HyM6iQAF","120","250","2018-01-03","2018-01-09","Item Created"
"a014E00000HyM6jQAF","120","358","2018-01-10","2018-01-16","Item Created"
"a014E00000HyM6kQAF","120","222","2018-01-16","2018-01-23","Item Created"
"a014E00000HyM6lQAF","120","445","2018-01-25","2018-01-28","Item Created"
"a014E00000HyM6mQAF","120","494","2018-01-31","2018-02-04","Item Created"
"a014E00000HyM6nQAF","120","269","2018-02-06","2018-02-09","Item Created"
"a014E00000HyM6oQAF","120","278","2018-02-10","2018-02-14","Item Created"
"a014E00000HyM6pQAF","120","196","2018-02-17","2018-02-24","Item Created"
"a014E00000HyM6qQAF","120","548","2018-02-28","2018-03-07","Item Created"
"a014E00000HyM6rQAF","120","404","2018-03-10","2018-03-23","Item Created"
"a014E00000HyM6sQAF","120","7","2018-03-26","2018-04-01","Item Created"
"a014E00000HyM6tQAF","120","487","2018-04-05","2018-04-09","Item Created"
"a014E00000HyM6uQAF","120","417","2018-04-11","2018-04-12","Item Created"
"a014E00000HyM6vQAF","120","125","2018-04-14","2018-04-18","Item Created"
"a014E00000HyM6wQAF","120","288","2018-04-21","2018-04-24","Item Created"
"a014E00000HyM6xQAF","120","32","2018-04-24","2018-05-01","Item Created"
"a014E00000HyM6yQAF","120","143","2018-05-01","2018-05-02","Item Created"
"a014E00000HyM6zQAF","120","261","2018-05-03","2018-05-07","Item Created"
"a014E00000HyM70QAF","120","438","2018-05-08","2018-05-10","Item Created"
"a014E00000HyM71QAF","120","213","2018-05-12","2018-05-15","Item Created"
"a014E00000HyM72QAF","120","268","2018-05-18","2018-05-23","Item Created"
"a014E00000HyM73QAF","120","30","2018-05-23","2018-06-05","Item Created"
"a014E00000HyM74QAF","120","518","2018-06-07","2018-06-08","Item Created"
"a014E00000HyM75QAF","120","45","2018-06-10","2018-06-21","Item Created"
"a014E00000HyM76QAF","120","220","2018-06-23","2018-06-24","Item Created"
"a014E00000HyM77QAF","120","392","2018-06-24","2018-06-30","Item Created"
"a014E00000HyM78QAF","120","510","2018-07-01","2018-07-05","Item Created"
"a014E00000HyM79QAF","120","471","2018-07-07","2018-07-08","Item Created"
"a014E00000HyM7AQAV","120","454","2018-07-09","2018-07-15","Item Created"
